ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.056443291574272,0.113588743417648,0.084570066608128,0.084570066608128,0.116398773927088,0.113588743417648,0.118623814802368,0.118666674394288,0.12524624489579197
