ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.086920404254512,0.08529305290547201,0.068323606669312,0.09157487713028802,0.087844462289152,0.083614863000832,0.07374477875012801,0.094270736269312
