ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.118732873218352,0.079270481272768,0.14087854858796797,0.12473238528491201,0.151282733615152,0.157664208138928,0.13409222497100798,0.15761669512595197,0.156087141733312,0.154403831231152,0.154403831231152,0.14785119380780798,0.155118177460528,0.157669019883952,0.158717491338688,0.15128924816204797
