l_l_m,l_l_n,u_r_m,u_r_n,n,u
6.0,8.0,7.0,10.0,18.0,18.0
3.0,14.0,4.0,15.0,18.0,18.0
1.0,14.0,2.0,15.0,18.0,18.0
