l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,14.0,6.0,15.0,25.0,25.0
1.0,15.0,2.0,16.0,25.0,25.0
7.0,12.0,8.0,13.0,25.0,25.0
