l_l_m,l_l_n,u_r_m,u_r_n,n,u
8.0,15.0,9.0,16.0,17.0,17.0
6.0,4.0,7.0,5.0,17.0,17.0
8.0,1.0,9.0,2.0,17.0,17.0
