ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.12103389492279998,0.004455535648192,0.017172048216112,0.017977775976448,0.021833425012911998,0.004198864802992,0.004198864802992,0.004853678027199999,0.0062715454391680005,0.008389375,0.008758213985968,0.008758213985968,0.005025098880448
