ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.08318727618539198,0.034791369568432,0.026767069566207998,0.010291647182848,0.005785206244288001,0.007415796827392001,0.011582803062448,0.0193539591628,0.004375204479232,0.004573645807407999,0.005044196447152,0.012805788455872,0.010980471982768001,0.006380145457072
