l_l_m,l_l_n,u_r_m,u_r_n,n,u
6.0,14.0,7.0,16.0,20.0,20.0
3.0,15.0,6.0,16.0,20.0,20.0
7.0,16.0,8.0,17.0,20.0,20.0
2.0,10.0,3.0,11.0,20.0,20.0
