ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.128006136863152,0.12564126355652802,0.11633680188620801,0.130274509517872,0.11979706946372799,0.130209469386928,0.130290210601648,0.128997707213248,0.12564126355652802,0.116416559318272,0.11648501490500798,0.108353540923648,0.125812353568768,0.1301433198028,0.1301433198028,0.125051663902768,0.126627406664128,0.125768050505728,0.121038811813312,0.126853401046192,0.127825638142768,0.12991133081579198
