ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.105477389729728,0.065061361231792,0.125860539426352,0.12483233595519999,0.11919499485280002,0.12923134860083202,0.097950235751728,0.10814483421880002,0.126405438612928,0.127741547810752,0.11753947657139201,0.12923134860083202,0.11537205482680002,0.126897283863808,0.126897283863808,0.129380667445168,0.12929845057331202,0.127605708380608,0.12299964278084802,0.119086875105712,0.12437588606084801,0.1277298546892,0.125941971769792,0.127992206263552,0.12334484722667198,0.12897479836484801
