ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.07332844776236801,0.0111559916032,0.0379269148912,0.017104799732992,0.0537623739628,0.0537623739628,0.007862449690672,0.004455535648192,0.005059852587952,0.010967638720768,0.004978151323647999,0.004291820597248,0.004291820597248,0.003668419515328
