ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.039590870848432005,0.12602951850803198,0.114041701223872,0.098362405586608,0.126486995805232,0.126486995805232,0.11888539648,0.12738535715219199,0.12288428419652801,0.12738535715219199,0.12738535715219199,0.12532311176012798,0.12283870059520002,0.12340644815492799,0.119215644725248,0.1185950639212,0.1185950639212,0.122488509704128,0.127336408612288,0.1271623617772,0.0993329806192,0.076381461543472,0.076381461543472,0.11738107020932802,0.106762517590192,0.114041701223872,0.12504558497171198
