ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.1322288645452,0.014183452136752,0.003993951530032,0.008836127276992,0.024497947628799997,0.0187246915468,0.00794716675,0.0115123936768,0.0115123936768,0.007902875321008,0.011270062555072,0.0073292227468,0.004986600449200001,0.010476687729328001,0.004586430334912,0.00408735772
