ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.12234370599980801,0.010590468812800001,0.0067519889536479995,0.004405399761328,0.0049302848428,0.003910851762352,0.06005950424324799,0.010540615303168
