ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.162240835414192,0.1645996673392,0.145408334497072,0.14975294412356802,0.141009515446192,0.105598837467952,0.15914944348460802,0.15959875686956798,0.14293064502879999,0.159558879092992,0.164427302053888,0.16481858465996801,0.158952717611008,0.161093858460928,0.1663577893888
