ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.014781289653808,0.0068973041392,0.004866494330032,0.011568916418992,0.011568916418992,0.010515040331200001,0.0037671242656480003,0.0273118398892,0.009879657600688,0.006531341276608,0.0039387514801119995,0.0039387514801119995
