l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,14.0,5.0,16.0,21.0,21.0
5.0,14.0,6.0,17.0,21.0,21.0
6.0,15.0,7.0,17.0,21.0,21.0
7.0,17.0,8.0,19.0,21.0,21.0
8.0,18.0,9.0,19.0,21.0,21.0
