ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.0351799201708,0.11662628226999999,0.10663748298879999,0.12353133328000002,0.12353133328000002,0.11982755485124799,0.118268667650608,0.12910947851564802,0.12910947851564802,0.12951997535564796,0.12815773668548802,0.128475076861888,0.12961063818131202,0.12899100203411198,0.129491438047792,0.128863068707248,0.12860287267883203
