ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.11015922244019198,0.048746721185728,0.11509653952556799,0.115295231408128,0.113086243229632,0.12024046289579202,0.109161786282928,0.119354248514608,0.097974136287232,0.124889778979072,0.116155801212928,0.12360287344480002,0.12501629704196798,0.125781894618928,0.12573371943519998,0.125476895568832,0.125763066757168,0.12290405724779199,0.1257724805632,0.12161949625139201,0.1235395871692,0.125608051759408,0.12361663284280001,0.12501629704196798,0.125810692104112
