ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.11670556894028802,0.118154882151088,0.0645740862028,0.11015816476307198,0.115652637126448,0.107461315966768,0.12928950292480001,0.12583173789764798,0.1302161971372,0.127757139232192,0.128343979788208,0.12372727802675199,0.129582093735088,0.12231738452320001,0.13138984483,0.129582093735088,0.13135666138259197,0.12089351991500802,0.129187738990528,0.13076380406507201
