ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.109937186086912,0.070237894025392,0.11836243385267198,0.11836243385267198,0.10425822454931201,0.12291284563000002,0.110951333041408,0.114386513702848,0.114386513702848,0.126727337387968,0.12193594681235198,0.124986459005872,0.1271178905452,0.1271178905452,0.12063422214980801,0.127249652644288,0.12739036363,0.107600840431792,0.127378125696688
