ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.067113062996272,0.0308249527408,0.034843177553199996,0.0090241660492,0.007698641920000001,0.007673337566511999,0.003888537026992,0.004353419119552,0.0061440782092,0.019819310312751998,0.008300480708032
