ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.0545835555052,0.128390834539312,0.148150190107312,0.1475535948748,0.143724194631088,0.14714014299999997,0.13826168579679998,0.146764011470848,0.142603710995392,0.13269876319052804,0.14810200661867198,0.141065492834752,0.13269876319052804,0.143724194631088,0.143388466040752,0.10185061782572799,0.13175337220331199,0.15159436442756802,0.1333580808652,0.1524920800768,0.146972538863872,0.150011442949552,0.150801538778368,0.14626656587564799,0.14524671219020802
