ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.09473766307,0.03638863535027201,0.104726812394752,0.102484827513088,0.101526799477552,0.096277895832112,0.1022588371312,0.09664522706680001,0.101054813229232,0.102992619409072,0.10614149372651202,0.09473766307,0.1056269908492,0.103451019024688,0.103451019024688,0.105766230704128
