ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.026043030284847998,0.13988304441491198,0.136098250193968,0.142442084594608,0.142442084594608,0.15095122209131198,0.14599352911019198,0.14431095930515203,0.1486935373228,0.15073825061867202,0.15095122209131198,0.14347904947
