ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.103788784672432,0.015954635603392,0.0130784837488,0.013563800433088,0.029107970829231996,0.003907132328752,0.003907132328752,0.026950907753007996,0.0134721622348,0.013409764299952,0.013409764299952,0.0083072420908,0.0041432526448,0.007966750089472,0.005206185244672,0.004269429532672,0.0037702198797279996
