l_l_m,l_l_n,u_r_m,u_r_n,n,u
7.0,6.0,9.0,7.0,13.0,13.0
8.0,17.0,9.0,18.0,13.0,13.0
6.0,14.0,7.0,16.0,13.0,13.0
7.0,14.0,8.0,17.0,13.0,13.0
8.0,7.0,10.0,17.0,13.0,13.0
7.0,7.0,8.0,14.0,13.0,13.0
