ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.5714285714285714,0.5833333333333333,1.0,0.75,1.0,0.30000000000000004,0.75,0.6666666666666667,0.5,1.0,1.0,0.5
