ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.07137980972612801,0.10995409777868799,0.130617844749232,0.12925091872427202,0.13530898565555202,0.134235033782272,0.12595360648580797,0.12447628744119998,0.13874840245931203,0.12306063342515199,0.135622899029248,0.138653188620208
