ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.5238095238095238,0.33333333333333337,0.09090909090909094,0.8333333333333334,0.33333333333333337,1.0,0.33333333333333337,0.5,0.33333333333333337,1.0,0.5,1.0,0.05555555555555558
