ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.107304555055552,0.083475641828608,0.126792307370032,0.113690832077248,0.129704682839488,0.141046448068528,0.126131498856448,0.13638774060203201,0.1379953734892,0.12463577481011201,0.13132910453444802,0.139350061137328,0.139082412538672,0.142306578826288,0.1412149980652,0.1412149980652,0.1386686735872,0.140261239421872,0.139902606999808,0.13744730178116799,0.140862397170112,0.140331508470448
