ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.061888364260288,0.08528137665740801,0.102167043659008,0.102167043659008,0.102846343487488,0.093654171529648,0.0951680555008,0.102500828546992,0.102500828546992,0.10072054528000002,0.082468912998832,0.102257289823408,0.105251298825472,0.10519610319404801,0.104459184454192,0.10508834348843199,0.105150808372912,0.10092588928,0.104365698634672,0.10428002789171201,0.10141773581636801
