ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.10919605658444799,0.0168330374188,0.007429219891648001,0.007429219891648001,0.006847043469568,0.012696671292208,0.010134334439727999,0.005523938153728,0.005523938153728,0.006616693534768001,0.025370872449712,0.0056724417088,0.003868085787568,0.003900933549232,0.0043409722433919995,0.0058425759232,0.0039279007582720005,0.006489798315568,0.004396994072512,0.0044483720074719995,0.00618676252
