ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.06062796907000001,0.0472083447148,0.016300380516352,0.007154351703088001,0.007154351703088001,0.009218660225200001,0.015642854356911998,0.013190937260991999,0.006030014552512,0.00556387675,0.003832150305328,0.0041836386112,0.0060935097868,0.0038516655472,0.003876141887152,0.0040144259212,0.008211973955632,0.009453113887408,0.0053690329707999996
