ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.10791158047403202,0.0128896077292,0.013362482557888,0.012406476654591998,0.012406476654591998,0.007517146662448,0.0051933305068,0.010080743359408001,0.006290218670128,0.010011501520432,0.025951799891967997,0.005662367588608,0.008392274834992,0.0052805203629280005,0.005024159738800001,0.006833050667007999,0.005483384869552001,0.00403304227,0.008007853449472,0.004304573066032
