ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.0215215216108,0.11218516081720001,0.11221762290611198,0.116312016269248,0.12237770752,0.12401313523000002,0.11486416652843201,0.124677176059312,0.1245618166768
