ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.026626848977968,0.033366212109232,0.022188503084991998,0.0083829311728,0.016314091528192,0.014585545634992,0.023362548346671997,0.0040299393292,0.0040299393292,0.0054507012172,0.004898385091888001,0.003705539512768,0.003705539512768,0.005854557819328,0.012312329468848,0.0060325410590080005,0.004235540471728,0.003693164797888,0.007175717999871999,0.006175062290608,0.005176402092592,0.011484637372672002,0.004226215008688,0.006225666378928,0.006274393703728
