ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.0886061055148,0.107375323828912,0.107821266686512,0.089677569239728,0.10738109086719999,0.116867436402688,0.110671543796992,0.11036447717171198,0.10794624255044802,0.10893938172280002,0.11898150487172798,0.11990105754956798,0.11474830891844802,0.11567844961719999,0.120336952231168,0.119672434198528,0.12020994083320002
