ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.12290790213779199,0.017321146484272,0.05517789568,0.005814833164288,0.014943725305792,0.013069117025727998,0.004312038599728001,0.009241046996992,0.009241046996992,0.006386480955952,0.024407991386368004,0.017321146484272,0.017321146484272,0.009344273979327999,0.009344273979327999,0.012907647675951999,0.005729125119999999,0.010023256831408,0.005395097641408001,0.004602023187712001,0.003913331453872
