ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.100928970492352,0.084031503669808,0.10174195385540799,0.10183259033540801,0.09988673326532799,0.093057915749632,0.100928970492352,0.105570686606128,0.10437089155691201,0.103786193047552,0.1018078686412,0.102625768384432,0.099582376228288,0.099582376228288,0.10545289737323199,0.10541538086891199,0.105750582705088
