ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.026791004237488,0.104363102205952,0.104564649271552,0.10313482661267201,0.109247205207472,0.115396771010992,0.109760194925872,0.10788742428280002,0.11567092076843202,0.11600073541427199,0.11678055786347202,0.11672337055479999,0.115585426440448
