ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.081101164051888,0.12867711550259203,0.12867711550259203,0.117938253274288,0.10239141869828801,0.12677398130579198,0.11870574099755199,0.117719057379328,0.12867711550259203,0.11977257424076801,0.126040601911552,0.12855989697683198,0.12077995079679998,0.126278978679232,0.13187500358660798,0.131850223553968,0.127380350744368,0.1288340246572,0.12468269659307202,0.131818124635072,0.12970972163435202,0.130776718662592,0.12888764626667198,0.12467772810879998,0.12472410335027201,0.12472410335027201
