l_l_m,l_l_n,u_r_m,u_r_n,n,u
4.0,13.0,8.0,18.0,3.0,3.0
2.0,14.0,4.0,18.0,3.0,3.0
6.0,11.0,8.0,12.0,3.0,3.0
