ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.03667443649331201,0.070674800026048,0.093599551411648,0.092208960120832,0.08862136937267201,0.09868898129228801,0.090901984538032,0.091315770117568
