l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,4.0,2.0,13.0,0.0,0.0,0.0,11.0
2.0,4.0,3.0,12.0,0.0,0.0,1.0,14.0
3.0,5.0,6.0,12.0,0.0,0.0,2.0,14.0
6.0,5.0,7.0,11.0,0.0,0.0,3.0,7.0
7.0,6.0,8.0,11.0,0.0,0.0,4.0,3.0
6.0,7.0,7.0,13.0,1.0,1.0,5.0,4.0
7.0,11.0,8.0,13.0,1.0,1.0,6.0,3.0
2.0,12.0,6.0,13.0,1.0,1.0,7.0,4.0
6.0,11.0,8.0,12.0,3.0,3.0,10.0,1.0
2.0,12.0,3.0,13.0,4.0,4.0,11.0,0.0
7.0,10.0,8.0,11.0,4.0,4.0,12.0,5.0
7.0,7.0,8.0,8.0,5.0,5.0,18.0,6.0
7.0,8.0,8.0,9.0,6.0,6.0,19.0,6.0
7.0,9.0,8.0,10.0,7.0,7.0,21.0,4.0
6.0,7.0,7.0,9.0,11.0,11.0,26.0,0.0
