ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.138818394074032,0.064950445802752,0.14135069968000002,0.167635800684592,0.16695606566291202,0.138818394074032,0.160961083859248,0.168203771567152,0.165305736201472
