ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.1349050395148,0.015601247008432,0.007016998547392,0.005986756710448,0.005217787108528,0.006223451987391999,0.0051456865907680005,0.004754635150768001
