l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
7.0,1.0,9.0,13.0,0.0
7.0,0.0,9.0,1.0,0.0
9.0,0.0,10.0,3.0,1.0
9.0,3.0,10.0,17.0,1.0
9.0,17.0,10.0,20.0,1.0
7.0,19.0,9.0,20.0,2.0
4.0,3.0,5.0,9.0,3.0
5.0,2.0,6.0,9.0,4.0
6.0,2.0,7.0,10.0,5.0
6.0,2.0,7.0,10.0,6.0
