l_l_m,l_l_n,u_r_m,u_r_n,n,u
9.0,9.0,10.0,18.0,3.0,3.0
7.0,16.0,8.0,17.0,3.0,3.0
4.0,13.0,5.0,14.0,3.0,3.0
6.0,13.0,8.0,16.0,3.0,3.0
8.0,11.0,9.0,16.0,3.0,3.0
5.0,13.0,6.0,15.0,3.0,3.0
