ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.026146049403328,0.120224656489408,0.12004702067507202,0.122524720039168,0.12004702067507202,0.120306421604608,0.122524720039168,0.120086790041392,0.12011948063915201,0.12237167474987198,0.11868186642999998,0.11868186642999998,0.12251429546603201,0.11187028590596801,0.12023010689228798,0.11951303244280001
