ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.014912172186928,0.13446579721451202,0.142676725608448,0.14537857234220802,0.142676725608448,0.141008361358768,0.147381710953408,0.14537857234220802
