ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.6428571428571428,1.0,0.43333333333333335,0.7142857142857143,1.0,0.25,1.0,1.0,0.7142857142857143
