ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.1303816267888,0.13163403245099198,0.084301378965952,0.123226625816512,0.13448451403571202,0.11412144740420802,0.135113491633408,0.12820456719620799,0.138715132267312,0.134654142663088,0.14094662272,0.1386055906288,0.13812650179475203,0.133082798380288,0.12987996203319999,0.1338418753648,0.1303816267888,0.13163403245099198,0.13163403245099198,0.1408658581312,0.139286290907392,0.139286290907392,0.138466844919808
