ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.014823320785072,0.08324521440107199,0.009847696912432,0.034387876860352,0.014259046846768,0.004257613832128,0.003758147473408,0.003784151212288,0.008578332547072,0.012273094193200001
