ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27
0.094564677512752,0.091807825800112,0.08185044510520001,0.085109695999792,0.096596628214192,0.096927358787008,0.084382830236608,0.098614566213568,0.1026872243008,0.10249102136320001,0.077248512938032,0.10056662799999999,0.102009820731568,0.102719764739248,0.10064665528115199,0.10268257594667199,0.101946438817792,0.09718338314564799,0.1026717300592,0.101564878011568,0.094245626802112,0.1009823831152,0.10183516562636799,0.10262370285188799,0.10138739010092801,0.10268257594667199,0.10038100467500799,0.10064665528115199
