ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.050343153464752,0.056653472701888,0.080202135959728,0.078950052247552,0.078950052247552,0.08548919090987199,0.090351037878208,0.073791804810688,0.088657316575792,0.090737233484848,0.0884510521072,0.087599545496368,0.089963882340352,0.088949989632688
