ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.13056621159659199,0.011366411005888,0.031523473883392,0.004276581746992,0.004276581746992,0.0652833502252,0.0060398050731999995,0.008585755020592,0.0085038104428,0.006688132845567999,0.007612821184768,0.0038206905712000003,0.0038996938348,0.005547836741631999,0.005547836741631999,0.0069962979620319995,0.004809613535152,0.005806007325952,0.012210276317632001
