ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.10637083777119999,0.041097473898928,0.114286888204288,0.0794118038092,0.11761194652,0.124706987968048,0.11452314562820799,0.11638907320120001,0.110365535522752,0.12483841121771201,0.119838987570112,0.116648933699248,0.12483841121771201,0.124698154547248
