ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.036386684748592,0.133179434800432,0.132381670939072,0.133999315376128,0.133999315376128,0.14743860629099204,0.146587785819568,0.146695502498992,0.147174727471792,0.14382822447923202,0.1474274612032
