ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.049508861740288,0.058358402458287995,0.083373688468528,0.081002025714112,0.081002025714112,0.0877605086572,0.09082158206660801,0.09093127255244801,0.09138139500947201
