ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.025930190902191997,0.109182875267248,0.109182875267248,0.11106108886955199,0.11729730161996801,0.11923738278092799,0.119614758106048,0.11849364152108799,0.1112048348272,0.11755245512319999,0.11905373972319999,0.1196299923568
