l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,5.0,2.0,6.0,20.0,20.0
2.0,5.0,3.0,7.0,20.0,20.0
2.0,5.0,3.0,7.0,20.0,20.0
7.0,11.0,8.0,12.0,20.0,20.0
