ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.0136753299952,0.013619217377968,0.05707748184683201,0.0176007943168,0.011702224917952,0.019272696407728,0.006919260185392,0.011616534113200001,0.007625626309888001,0.0046709694699999995,0.004136419541248,0.004559927442352001,0.0040293187514080005,0.004005429134272,0.009333882404799999,0.008303056427968,0.008166941071792,0.004420344763312,0.007877206664368,0.007877206664368,0.005429336189488,0.004774311837951999,0.0038606499063520002,0.005088978755008,0.003980924331568,0.0095435083852
